Status,Project,Title,Name,URL,Error
Success,DD,Victorian Coastal Nearshore Bathymetry 20m resolution DEM 5m Contours,victorian-coastal-nearshore-bathymetry-20m-resolution-dem-5m-contours,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/victorian-coastal-nearshore-bathymetry-20m-resolution-dem-5m-contours,
Success,ODP,Victorian Coastal Nearshore Bathymetry 20m resolution DEM 5m Contours,victorian-coastal-nearshore-bathymetry-20m-resolution-dem-5m-contours,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/victorian-coastal-nearshore-bathymetry-20m-resolution-dem-5m-contours,
Success,DD,WARD Boundaries 2012,ward-boundaries-2012,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/ward-boundaries-2012,
Success,ODP,WARD Boundaries 2012,ward-boundaries-2012,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/ward-boundaries-2012,
Success,DD,Vicmap Features of Interest,vicmap-features-of-interest,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-features-of-interest,
Success,ODP,Vicmap Features of Interest,vicmap-features-of-interest,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-features-of-interest,
Success,DD,Vicmap Elevation DEM 10m,vicmap-elevation-dem-10m,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-elevation-dem-10m,
Success,ODP,Vicmap Elevation DEM 10m,vicmap-elevation-dem-10m,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-elevation-dem-10m,
Success,DD,Vicmap Crown Land Tenure Basic,vicmap-crown-land-tenure-basic,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-basic,
Success,ODP,Vicmap Crown Land Tenure Basic,vicmap-crown-land-tenure-basic,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-basic,
Success,DD,Vicmap Property Simplified 1,vicmap-property-simplified-1,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-property-simplified-1,
Success,ODP,Vicmap Property Simplified 1,vicmap-property-simplified-1,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-property-simplified-1,
Success,DD,Vicmap Elevation - 1-5 Contours & Relief,vicmap-elevation-1-5-contours-relief,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-elevation-1-5-contours-relief,
Success,ODP,Vicmap Elevation - 1-5 Contours & Relief,vicmap-elevation-1-5-contours-relief,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-elevation-1-5-contours-relief,
Success,DD,Vicmap Elevation - Contours,vicmap-elevation-contours,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-elevation-contours,
Success,ODP,Vicmap Elevation - Contours,vicmap-elevation-contours,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-elevation-contours,
Success,DD,Aspatial Table - Road Locality Section Table - Vicmap Transport,aspatial-table-road-locality-section-table-vicmap-transport,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/aspatial-table-road-locality-section-table-vicmap-transport,
Success,ODP,Aspatial Table - Road Locality Section Table - Vicmap Transport,aspatial-table-road-locality-section-table-vicmap-transport,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/aspatial-table-road-locality-section-table-vicmap-transport,
Success,DD,Parcel  Property Aspatial Table - Vicmap Property,parcel-property-aspatial-table-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/parcel-property-aspatial-table-vicmap-property,
Success,ODP,Parcel  Property Aspatial Table - Vicmap Property,parcel-property-aspatial-table-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/parcel-property-aspatial-table-vicmap-property,
Success,DD,Parcel Cadastral Area Boundary Aspatial Table  - Vicmap Property,parcel-cadastral-area-boundary-aspatial-table-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/parcel-cadastral-area-boundary-aspatial-table-vicmap-property,
Success,ODP,Parcel Cadastral Area Boundary Aspatial Table  - Vicmap Property,parcel-cadastral-area-boundary-aspatial-table-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/parcel-cadastral-area-boundary-aspatial-table-vicmap-property,
Success,DD,Vicmap Property Annotation Text,vicmap-property-annotation-text,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-property-annotation-text,
Success,ODP,Vicmap Property Annotation Text,vicmap-property-annotation-text,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-property-annotation-text,
Success,DD,Parcel View - Vicmap Property,parcel-view-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/parcel-view-vicmap-property,
Success,ODP,Parcel View - Vicmap Property,parcel-view-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/parcel-view-vicmap-property,
Success,DD,Cadastral Area Boundary - Vicmap Property,cadastral-area-boundary-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/cadastral-area-boundary-vicmap-property,
Success,ODP,Cadastral Area Boundary - Vicmap Property,cadastral-area-boundary-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/cadastral-area-boundary-vicmap-property,
Success,DD,Vicmap Crown Land Tenure,vicmap-crown-land-tenure,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-crown-land-tenure,
Success,ODP,Vicmap Crown Land Tenure,vicmap-crown-land-tenure,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-crown-land-tenure,
Success,DD,Vicmap Crown Land Tenure - Agricultural,vicmap-crown-land-tenure-agricultural,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-agricultural,
Success,ODP,Vicmap Crown Land Tenure - Agricultural,vicmap-crown-land-tenure-agricultural,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-agricultural,
Success,DD,Vicmap Crown Land Tenure - Lease,vicmap-crown-land-tenure-lease,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-lease,
Success,ODP,Vicmap Crown Land Tenure - Lease,vicmap-crown-land-tenure-lease,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-lease,
Success,DD,Vicmap Crown Land Tenure - Pipelines,vicmap-crown-land-tenure-pipelines,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-pipelines,
Success,ODP,Vicmap Crown Land Tenure - Pipelines,vicmap-crown-land-tenure-pipelines,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-crown-land-tenure-pipelines,
Success,DD,Airport Infrastucture Point - Vicmap Transport,airport-infrastucture-point-vicmap-transport,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/airport-infrastucture-point-vicmap-transport,
Success,ODP,Airport Infrastucture Point - Vicmap Transport,airport-infrastucture-point-vicmap-transport,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/airport-infrastucture-point-vicmap-transport,
Success,DD,Vicmap Transport - Highways,vicmap-transport-highways,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-highways,
Success,ODP,Vicmap Transport - Highways,vicmap-transport-highways,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-highways,
Success,DD,Vicmap Transport - Freeways,vicmap-transport-freeways,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-freeways,
Success,ODP,Vicmap Transport - Freeways,vicmap-transport-freeways,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-freeways,
Success,DD,Road Network - Vicmap Transport,road-network-vicmap-transport,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/road-network-vicmap-transport,
Success,ODP,Road Network - Vicmap Transport,road-network-vicmap-transport,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/road-network-vicmap-transport,
Success,DD,Vicmap Transport - Fords,vicmap-transport-fords,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-fords,
Success,ODP,Vicmap Transport - Fords,vicmap-transport-fords,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-fords,
Success,DD,Vicmap Transport - Road Network,vicmap-transport-road-network,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-road-network,
Success,ODP,Vicmap Transport - Road Network,vicmap-transport-road-network,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-road-network,
Success,DD,Vicmap Transport - Walking Tracks,vicmap-transport-walking-tracks,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-walking-tracks,
Success,ODP,Vicmap Transport - Walking Tracks,vicmap-transport-walking-tracks,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-walking-tracks,
Success,DD,Morphology Point 1:25,000 - Vicmap Elevation,morphology-point-1-25-000-vicmap-elevation,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/morphology-point-1-25-000-vicmap-elevation,
Success,ODP,Morphology Point 1:25,000 - Vicmap Elevation,morphology-point-1-25-000-vicmap-elevation,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/morphology-point-1-25-000-vicmap-elevation,
Success,DD,Morphology Line 1:25,000 - Vicmap Elevation,morphology-line-1-25-000-vicmap-elevation,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/morphology-line-1-25-000-vicmap-elevation,
Success,ODP,Morphology Line 1:25,000 - Vicmap Elevation,morphology-line-1-25-000-vicmap-elevation,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/morphology-line-1-25-000-vicmap-elevation,
Success,DD,Water Structure Point 1:25,000 - Vicmap Hydro,water-structure-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/water-structure-point-1-25-000-vicmap-hydro,
Success,ODP,Water Structure Point 1:25,000 - Vicmap Hydro,water-structure-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/water-structure-point-1-25-000-vicmap-hydro,
Success,DD,Navigation Point 1:25,000 -  Vicmap Hydro,navigation-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/navigation-point-1-25-000-vicmap-hydro,
Success,ODP,Navigation Point 1:25,000 -  Vicmap Hydro,navigation-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/navigation-point-1-25-000-vicmap-hydro,
Success,DD,Navigation Line 1:25,000 -  Vicmap Hydro,navigation-line-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/navigation-line-1-25-000-vicmap-hydro,
Success,ODP,Navigation Line 1:25,000 -  Vicmap Hydro,navigation-line-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/navigation-line-1-25-000-vicmap-hydro,
Success,DD,Water Point 1:25,000 -  Vicmap Hydro,water-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/water-point-1-25-000-vicmap-hydro,
Success,ODP,Water Point 1:25,000 -  Vicmap Hydro,water-point-1-25-000-vicmap-hydro,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/water-point-1-25-000-vicmap-hydro,
Success,DD,Vicmap Hydro - Waterfalls,vicmap-hydro-waterfalls,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-waterfalls,
Success,ODP,Vicmap Hydro - Waterfalls,vicmap-hydro-waterfalls,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-waterfalls,
Success,DD,Vicmap Hydro - Swamps,vicmap-hydro-swamps,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-swamps,
Success,ODP,Vicmap Hydro - Swamps,vicmap-hydro-swamps,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-swamps,
Success,DD,VIcmap Hydro - Watercourse Rivers,vicmap-hydro-watercourse-rivers,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-rivers,
Success,ODP,VIcmap Hydro - Watercourse Rivers,vicmap-hydro-watercourse-rivers,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-rivers,
Success,DD,Vicmap Hydro - Watercourse Streams,vicmap-hydro-watercourse-streams,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-streams,
Success,ODP,Vicmap Hydro - Watercourse Streams,vicmap-hydro-watercourse-streams,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-streams,
Success,DD,VIcmap Hydro - Watercourse Drains,vicmap-hydro-watercourse-drains,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-drains,
Success,ODP,VIcmap Hydro - Watercourse Drains,vicmap-hydro-watercourse-drains,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-watercourse-drains,
Success,DD,Vicmap Hydro - Connector Watercourse,vicmap-hydro-connector-watercourse,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-connector-watercourse,
Success,ODP,Vicmap Hydro - Connector Watercourse,vicmap-hydro-connector-watercourse,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-connector-watercourse,
Success,DD,Vicmap Hydro 1:25,000,vicmap-hydro-1-25-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-1-25-000,
Success,ODP,Vicmap Hydro 1:25,000,vicmap-hydro-1-25-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-1-25-000,
Success,DD,Vicmap Hydro - Pondages,vicmap-hydro-pondages,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-pondages,
Success,ODP,Vicmap Hydro - Pondages,vicmap-hydro-pondages,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-pondages,
Success,DD,Road Infrastructure - Vicmap Transport,road-infrastructure-vicmap-transport,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/road-infrastructure-vicmap-transport,
Success,ODP,Road Infrastructure - Vicmap Transport,road-infrastructure-vicmap-transport,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/road-infrastructure-vicmap-transport,
Success,DD,Vicmap Transport - Roundabout (points),vicmap-transport-roundabout-points,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-roundabout-points,
Success,ODP,Vicmap Transport - Roundabout (points),vicmap-transport-roundabout-points,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-roundabout-points,
Success,DD,Vicmap Transport - Gates,vicmap-transport-gates,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-gates,
Success,ODP,Vicmap Transport - Gates,vicmap-transport-gates,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-gates,
Success,DD,Rail Network - Vicmap Transport,rail-network-vicmap-transport,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/rail-network-vicmap-transport,
Success,ODP,Rail Network - Vicmap Transport,rail-network-vicmap-transport,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/rail-network-vicmap-transport,
Success,DD,Vicmap Transport - Rail Network,vicmap-transport-rail-network,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-network,
Success,ODP,Vicmap Transport - Rail Network,vicmap-transport-rail-network,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-network,
Success,DD,Property Aspatial Table - Vicmap Property,property-aspatial-table-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/property-aspatial-table-vicmap-property,
Success,ODP,Property Aspatial Table - Vicmap Property,property-aspatial-table-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/property-aspatial-table-vicmap-property,
Success,DD,Parcel Aspatial Table - Vicmap Property,parcel-aspatial-table-vicmap-property,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/parcel-aspatial-table-vicmap-property,
Success,ODP,Parcel Aspatial Table - Vicmap Property,parcel-aspatial-table-vicmap-property,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/parcel-aspatial-table-vicmap-property,
Success,DD,Broadhectare Residential Land 2016,broadhectare-residential-land-2016,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/broadhectare-residential-land-2016,
